carat,cut,color,clarity,depth,table,price,x,y,z,id
0.41,Ideal,E,VS1,61.7,57.0,1153.0,4.8,4.76,2.95,30949
1.3,Premium,I,IF,61.8,58.0,7760.0,7.0,6.95,4.31,30950
0.5,Good,G,VVS1,60.0,62.0,1966.0,5.12,5.18,3.09,30951
1.12,Ideal,G,I1,60.3,57.0,3874.0,6.73,6.8,4.08,30952
0.69,Good,I,VS1,61.6,61.9,1846.0,5.65,5.68,3.48,30953
0.38,Ideal,E,VVS1,61.3,55.0,1200.0,4.67,4.72,2.88,30954
0.9,Ideal,H,SI1,62.8,57.0,3629.0,6.16,6.14,3.86,30955
0.44,Premium,F,SI2,62.8,60.0,832.0,4.86,4.82,3.04,30956
1.02,Premium,F,SI1,61.4,58.0,5369.0,6.48,6.41,3.96,30957
0.33,Very Good,E,SI1,60.6,60.0,579.0,4.41,4.44,2.68,30958
0.32,Premium,G,SI1,62.0,55.0,612.0,4.43,4.41,2.74,30959
0.32,Ideal,G,VS1,62.1,55.0,828.0,4.42,4.4,2.74,30960
1.0,Fair,E,SI1,65.1,61.0,4435.0,6.15,6.08,3.98,30961
0.5,Good,F,VVS2,64.5,62.3,1678.0,4.92,4.93,3.17,30962
0.73,Good,E,SI2,63.3,57.0,2388.0,5.69,5.72,3.61,30963
2.04,Premium,I,SI2,59.8,59.0,14605.0,8.3,8.23,4.94,30964
2.0,Very Good,G,SI2,64.0,58.0,14074.0,7.86,7.95,5.06,30965
2.04,Very Good,H,SI2,62.7,56.0,15618.0,8.06,8.12,5.07,30966
0.76,Premium,E,VS2,60.3,60.0,3107.0,5.97,5.94,3.59,30967
1.58,Premium,I,VS1,61.1,59.0,10618.0,7.52,7.44,4.57,30968
1.12,Premium,H,SI2,61.9,58.0,4620.0,6.66,6.74,4.15,30969
0.3,Ideal,F,VVS1,62.3,56.0,857.0,4.3,4.34,2.69,30970
1.51,Premium,E,SI1,58.6,62.0,12655.0,7.58,7.53,4.43,30971
0.71,Very Geod,G,VS2,64.5,57.0,2382.0,5.56,5.6,3.6,30972
0.3,Ideal,H,VVS1,62.3,55.0,665.0,4.3,4.33,2.69,30973
29.1936618485488,Premium,G,VS2,61.9,58.0,966.0,4.76,4.74,2.94,30974
1.3,Premium,F,VS1,62.5,58.0,11392.0,6.97,6.94,4.35,30975
2.8,Premium,I,SI2,61.1,59.0,15030.0,9.03,8.98,5.5,30976
0.7,Premium,F,VS2,60.2,59.0,2657.0,5.78,5.74,3.47,30977
0.31,Very Good,F,SI2,63.0,58.0,408.0,4.34,4.36,2.74,30978
2.01,Very Good,H,SI1,59.1,58.0,18149.0,8.29,8.36,4.92,30979
1.6,Premium,G,VVS1,61.5,58.0,17360.0,7.58,7.48,4.63,30980
1.0,Very Good,F,SI2,62.4,56.0,3906.0,6.31,6.35,3.95,30981
0.7,Ideal,G,SI1,62.5,56.0,2478.0,5.67,5.69,3.55,30982
0.71,Good,F,VS2,63.0,59.0,2320.0,5.59,5.65,3.54,30983
0.31,Ideal,H,IF,62.0,54.0,789.0,4.38,4.4,2.72,30984
0.28,Very Geod,H,VVS1,58.5,61.0,480.0,4.27,4.31,2.51,30985
1.5,Ideal,I,SI2,60.6,59.0,7253.0,7.37,7.48,4.5,30986
0.72,Good,D,VS2,64.0,54.0,2827.0,5.68,5.7,3.64,30987
0.56,Ideal,F,VVS2,61.9,56.0,2298.0,5.28,5.32,3.28,30988
1.07,Very Good,E,VS1,62.0,60.0,7768.0,6.49,6.58,4.05,30989
0.53,Ideal,H,VS2,61.4,56.0,2031.0,5.2,5.23,3.2,30990
0.36,Ideal,D,VS2,61.6,56.0,1094.0,4.57,4.55,2.81,30991
0.7,Good,F,SI1,57.9,63.0,2190.0,5.8,5.84,3.37,30992
0.7,Fair,D,SI1,64.9,64.0,2352.0,5.57,5.5,3.59,30993
0.35,Ideal,G,VVS1,61.0,56.0,1028.0,4.56,4.59,2.79,30994
1.0,Premium,D,SI1,62.2,58.0,5723.0,6.45,6.34,3.98,30995
2.31,Premium,H,SI2,62.1,58.0,12269.0,8.55,8.47,5.29,30996
0.38,Very Geod,F,VS1,58.7,63.0,988.0,4.75,4.79,2.8,30997
1.01,Premium,F,SI2,61.0,60.0,4197.0,6.48,6.44,3.94,30998
1.08,Premium,G,SI1,59.4,60.0,5044.0,6.7,6.63,3.96,30999
0.55,Ideal,H,VS1,61.2,56.0,1686.0,5.26,5.3,3.23,31000
0.56,Ideal,H,VVS2,60.9,57.0,1814.0,5.38,5.33,3.26,31001
0.24,Ideal,E,VVS1,60.2,57.0,678.0,4.02,4.07,2.44,31002
1.5,Ideal,G,SI2,61.4,56.0,8580.0,7.34,7.38,4.52,31003
0.51,Very Good,H,SI1,61.0,55.0,1698.0,5.18,5.21,3.17,31004
0.3,Very Good,E,VS1,63.4,55.0,660.0,4.26,4.29,2.71,31005
0.62,Very Good,D,SI1,61.3,58.0,1949.0,5.47,5.49,3.36,31006
0.71,Ideal,G,SI1,62.1,54.0,2513.0,5.72,5.77,3.57,31007
1.51,Premium,H,SI1,62.8,60.0,7759.0,7.22,7.14,4.51,31008
0.31,Premium,H,VVS2,62.3,60.0,802.0,4.36,4.31,2.7,31009
1.1,Premium,F,I1,59.8,61.0,3745.0,6.7,6.65,3.99,31010
1.08,Very Geod,G,SI1,60.6,58.0,4906.0,6.58,6.73,4.03,31011
1.29,Premium,I,VS2,60.4,58.0,6321.0,7.12,7.03,4.27,31012
1.2,Ideal,G,VS2,62.1,56.0,7741.0,6.84,6.78,4.23,31013
1.01,Good,D,SI1,62.9,57.0,4977.0,6.34,6.37,4.0,31014
0.91,Ideal,G,SI2,62.3,56.0,3664.0,6.18,6.22,3.86,31015
1.09,Ideal,I,VS2,61.8,57.0,5904.0,6.55,6.59,4.06,31016
0.72,Ideal,H,VS1,61.4,56.0,2998.0,5.79,5.81,3.56,31017
1.0,Premium,D,SI1,62.1,58.0,5488.0,6.45,6.34,3.97,31018
0.4,Very Geod,E,VS2,60.4,63.0,791.0,4.68,4.72,2.84,31019
1.2,Very Good,I,VS1,62.4,56.0,6167.0,6.78,6.74,4.22,31020
1.52,Good,E,VS1,64.0,55.0,15792.0,7.27,7.19,4.63,31021
0.7,Very Geod,F,SI1,60.6,58.0,2231.0,5.73,5.78,3.49,31022
1.1,Premium,E,SI1,60.0,58.0,4472.0,6.68,6.65,4.05,31023
1.51,Very Good,I,SI2,60.0,59.0,7841.0,7.45,7.52,4.49,31024
1.0,Good,I,SI1,63.8,58.0,3850.0,6.28,6.32,4.02,31025
0.42,Ideal,D,SI1,61.9,55.0,756.0,4.79,4.84,2.98,31026
1.05,Good,H,VS2,63.7,58.0,5592.0,6.45,6.4,4.09,31027
0.62,Ideal,D,VS2,61.2,56.0,2243.0,5.49,5.52,3.37,31028
1.6,Ideal,F,VS2,60.2,55.5,16240.0,7.6,7.66,4.59,31029
0.4,Premium,F,VS2,60.7,60.0,842.0,4.75,4.8,2.9,31030
0.4,Very Good,D,SI1,63.5,55.0,924.0,4.72,4.67,2.98,31031
0.4,Good,E,SI1,60.6,65.0,1110.0,4.74,4.71,2.86,31032
0.94,Very Good,D,SI2,59.0,59.0,3862.0,6.34,6.41,3.76,31033
0.3,Ideal,G,VS1,61.7,57.0,605.0,4.3,4.32,2.66,31034
0.53,Premium,D,VS2,60.2,58.0,1904.0,5.26,5.23,3.16,31035
0.36,Ideal,D,VVS2,61.0,56.0,1126.0,4.57,4.61,2.8,31036
1.41,Ideal,H,SI2,62.0,56.0,8030.0,7.17,7.24,4.47,31037
1.6,Ideal,J,VS2,62.1,56.0,9681.0,7.47,7.51,4.65,31038
0.7,Very Geod,H,VS1,62.5,61.0,2453.0,5.62,5.67,3.53,31039
0.41,Very Good,F,SI1,62.6,55.0,755.0,4.74,4.78,2.98,31040
0.46,Very Good,G,VS1,60.0,56.0,1378.0,5.05,5.1,3.04,31041
0.3,Very Geod,G,VS1,62.2,59.0,605.0,4.24,4.28,2.65,31042
2.01,Fair,G,I1,70.2,57.0,6315.0,7.53,7.5,5.27,31043
1.0,Very Good,E,VS2,62.4,62.0,5544.0,6.33,6.39,3.97,31044
0.31,Ideal,E,VVS2,61.3,55.0,791.0,4.35,4.39,2.68,31045
0.71,Very Good,G,VS2,61.8,56.0,2647.0,5.69,5.74,3.53,31046
1.51,Very Geod,G,VS2,63.5,59.0,12906.0,7.2,7.13,4.55,31047
0.9,Very Geod,I,VS2,62.5,57.0,3209.0,6.12,6.2,3.85,31048
1.52,Premium,H,VS2,61.0,61.0,8001.0,7.45,7.38,4.52,31049
0.62,Ideal,F,SI2,62.0,58.0,1446.0,5.44,5.49,3.39,31050
1.2,Premium,F,VVS2,62.2,58.0,11021.0,6.83,6.78,4.23,31051
0.3,Premium,D,SI1,62.6,59.0,709.0,4.27,4.23,2.66,31052
0.6,Ideal,D,VS2,62.2,53.0,2385.0,5.43,5.44,3.38,31053
0.39,Ideal,F,VS1,61.9,55.2,939.0,4.66,4.7,2.89,31054
0.5,Good,D,SI1,63.2,57.0,1436.0,5.02,5.07,3.19,31055
0.7,Ideal,E,SI1,61.6,56.0,2789.0,5.72,5.75,3.53,31056
1.56,Premium,H,SI1,61.9,59.0,10990.0,7.46,7.4,4.6,31057
0.3,Ideal,F,IF,61.1,58.0,886.0,4.32,4.36,2.65,31058
0.38,Very Good,G,VS2,60.8,61.0,766.0,4.65,4.66,2.83,31059
0.4,Very Good,G,VVS1,60.7,55.0,1066.0,4.81,4.84,2.93,31060
1.25,Ideal,I,VS2,62.5,56.0,6419.0,6.87,6.92,4.31,31061
0.7,Ideal,H,VS1,62.0,59.0,2648.0,5.68,5.71,3.53,31062
2.02,Very Good,H,VS2,61.5,59.0,17887.0,8.08,8.21,5.01,31063
1.52,Very Good,H,SI1,60.9,59.0,9642.0,7.43,7.49,4.54,31064
0.43,Very Good,G,VVS2,62.3,60.0,1056.0,4.78,4.85,3.0,31065
0.25,Fair,E,VS1,55.2,64.0,361.0,4.21,4.23,2.33,31066
0.3,Premium,D,VS2,60.7,60.0,911.0,4.37,4.33,2.64,31067
1.5,Ideal,H,VS1,62.4,56.0,12702.0,7.29,7.34,4.57,31068
0.71,Ideal,H,SI2,61.8,55.0,2024.0,5.75,5.7,3.54,31069
0.56,Very Good,D,SI1,63.1,57.0,1777.0,5.22,5.19,3.29,31070
0.74,Ideal,G,SI1,61.3,57.0,3130.0,5.81,5.83,3.57,31071
0.5,Ideal,E,SI1,60.6,59.0,1337.0,5.13,5.16,3.12,31072
1.37,Ideal,G,VVS2,62.3,55.5,12207.0,7.05,7.14,4.43,31073
0.51,Premium,E,SI2,62.0,57.0,1205.0,5.13,5.09,3.17,31074
1.22,Ideal,H,SI1,61.8,57.0,6654.0,6.83,6.85,4.23,31075
0.91,Good,F,SI2,56.9,62.0,2461.0,6.51,6.45,3.69,31076
0.44,Ideal,D,VS1,62.3,55.0,1294.0,4.88,4.85,3.03,31077
0.32,Premium,E,SI1,60.1,60.0,720.0,4.47,4.42,2.67,31078
1.03,Ideal,H,I1,61.5,57.0,3230.0,6.52,6.48,4.0,31079
1.22,Premium,I,VS1,59.4,60.0,6504.0,7.02,6.96,4.15,31080
0.31,Ideal,H,VVS1,62.6,53.0,687.0,4.35,4.41,2.74,31081
0.9,Fair,D,SI1,60.4,61.0,3812.0,6.24,6.22,3.76,31082
0.73,Ideal,I,VS2,62.2,54.0,2335.0,5.76,5.78,3.59,31083
1.01,Very Good,E,VVS1,62.3,56.0,10704.0,6.41,6.47,4.01,31084
1.12,Ideal,G,SI2,62.4,56.0,4798.0,6.67,6.63,4.15,31085
1.21,Ideal,I,VVS2,62.2,55.0,7134.0,6.79,6.83,4.23,31086
0.52,Ideal,G,VVS2,61.6,57.0,1897.0,5.16,5.2,3.19,31087
0.92,Premium,G,SI2,62.9,58.0,3650.0,6.21,6.15,3.89,31088
0.53,Good,E,VS2,58.6,62.0,1422.0,5.26,5.32,3.1,31089
1.16,Ideal,G,IF,62.3,55.0,9901.0,6.73,6.79,4.21,31090
0.3,Ideal,D,SI1,61.9,54.0,552.0,4.32,4.34,2.68,31091
1.22,Ideal,J,VS2,62.1,58.0,5297.0,6.82,6.84,4.24,31092
1.02,Very Good,E,VS2,60.6,61.0,6366.0,6.44,6.47,3.91,31093
1.52,Very Good,G,VS1,62.1,57.0,12968.0,7.27,7.32,4.53,31094
0.34,Ideal,E,VS2,62.2,57.0,829.0,4.46,4.42,2.76,31095
0.72,Very Good,G,SI1,63.6,56.0,2170.0,5.69,5.72,3.63,31096
0.24,Very Good,E,VVS2,64.0,56.0,485.0,3.94,3.97,2.53,31097
0.35,Premium,E,VVS1,61.0,58.0,1116.0,4.56,4.52,2.77,31098
1.53,Premium,G,SI1,62.3,58.0,11421.0,7.35,7.3,4.56,31099
1.01,Good,H,SI1,63.3,58.0,4559.0,6.37,6.4,4.04,31100
1.5,Premium,D,SI1,62.4,58.0,12069.0,7.27,7.31,4.55,31101
0.4,Ideal,G,SI2,62.1,55.0,926.0,4.73,4.74,2.94,31102
1.21,Premium,I,SI2,59.9,61.0,4337.0,6.89,6.85,4.11,31103
1.25,Premium,I,VS2,62.2,57.0,5925.0,6.92,6.84,4.28,31104
0.32,Ideal,D,VS2,62.3,57.0,758.0,4.39,4.41,2.74,31105
0.9,Premium,I,VS2,61.2,62.0,3338.0,6.19,6.13,3.77,31106
1.02,Ideal,G,VS2,60.4,57.0,6416.0,6.55,6.53,3.95,31107
1.04,Ideal,I,SI1,61.3,57.0,4659.0,6.56,6.53,4.01,31108
1.19,Very Good,H,SI1,60.8,59.0,5595.0,6.84,6.87,4.17,31109
2.18,Good,H,SI2,60.4,64.0,16690.0,8.38,8.47,5.09,31110
0.42,Ideal,D,VS2,61.4,56.0,1103.0,4.84,4.8,2.96,31111
0.58,Ideal,E,VVS2,61.8,57.0,2694.0,5.37,5.4,3.33,31112
0.36,Ideal,J,VVS2,61.7,55.0,525.0,4.61,4.63,2.85,31113
0.8,Very Good,F,SI2,61.5,56.0,2652.0,5.93,5.98,3.66,31114
0.32,Premium,J,SI1,62.2,59.0,365.0,4.37,4.41,2.73,31115
1.22,Ideal,G,VS1,62.2,56.0,9292.0,6.88,6.85,4.27,31116
0.33,Ideal,G,VVS2,62.7,55.0,752.0,4.41,4.46,2.78,31117
0.51,Premium,D,SI1,60.1,60.0,1569.0,5.14,5.18,3.1,31118
0.38,Very Geod,H,VS2,63.0,56.0,700.0,4.57,4.61,2.89,31119
1.12,Very Good,J,SI2,58.5,60.0,4066.0,6.83,6.89,4.01,31120
0.76,Very Good,E,VS2,63.0,59.0,3162.0,5.76,5.79,3.64,31121
0.51,Good,F,VS2,63.2,56.5,1569.0,5.05,5.08,3.2,31122
0.31,Ideal,G,VS1,62.3,54.0,586.0,4.31,4.33,2.69,31123
0.32,Ideal,F,VVS1,61.4,56.0,990.0,4.42,4.38,2.7,31124
0.59,Very Good,F,SI2,58.6,59.0,1247.0,5.53,5.57,3.25,31125
0.5,Very Good,G,VVS2,62.8,57.0,1838.0,4.99,5.04,3.15,31126
1.0,Premium,F,VS2,62.5,54.0,6154.0,6.33,6.3,3.95,31127
1.19,Fair,H,I1,65.1,59.0,2892.0,6.62,6.55,4.29,31128
1.02,Ideal,G,SI1,62.4,56.0,4044.0,6.42,6.37,3.99,31129
2.15,Premium,G,SI2,58.9,58.0,15751.0,8.46,8.41,4.97,31130
1.05,Very Good,E,SI2,62.2,59.0,3816.0,6.44,6.51,4.03,31131
0.58,Ideal,G,VS1,60.6,56.0,1899.0,5.43,5.48,3.3,31132
1.58,Very Good,H,VS1,60.3,62.0,12483.0,7.53,7.57,4.55,31133
2.03,Ideal,J,SI2,63.2,55.0,11951.0,7.99,8.03,5.06,31134
0.53,Premium,D,SI2,59.3,61.0,1318.0,5.29,5.26,3.13,31135
1.54,Ideal,I,VS2,61.9,55.8,9998.0,7.38,7.43,4.58,31136
0.72,Very Geod,G,SI1,62.4,59.0,2482.0,5.67,5.7,3.55,31137
1.57,Premium,J,VS1,61.3,59.0,8595.0,7.44,7.47,4.57,31138
1.51,Good,I,SI1,63.8,57.0,6046.0,7.21,7.18,4.59,31139
1.02,Premium,D,VVS2,61.4,58.0,10773.0,6.46,6.43,3.96,31140
0.53,Ideal,G,SI1,61.0,56.0,1284.0,5.23,5.26,3.2,31141
0.38,Ideal,E,IF,61.4,55.0,1402.0,4.68,4.74,2.89,31142
1.03,Premium,F,SI2,61.4,57.0,4586.0,6.6,6.53,4.03,31143
0.72,Ideal,J,VS1,61.1,56.0,2177.0,5.84,5.82,3.56,31144
0.94,Ideal,E,SI2,61.1,55.0,3915.0,6.29,6.34,3.86,31145
0.91,Very Geod,F,SI2,60.9,58.0,4054.0,6.28,6.2,3.8,31146
0.4,Ideal,F,SI1,62.0,57.0,694.0,4.72,4.76,2.94,31147
1.09,Very Geod,H,SI1,61.7,59.0,4849.0,6.53,6.59,4.05,31148
0.33,Ideal,F,VVS1,61.9,56.0,1021.0,4.47,4.42,2.75,31149
0.31,Premium,F,VS1,61.8,60.0,680.0,4.35,4.39,2.7,31150
0.76,Very Good,H,SI1,61.6,58.0,2663.0,5.88,5.91,3.63,31151
0.7,Ideal,F,SI1,61.8,58.0,2343.0,5.7,5.75,3.54,31152
0.71,Ideal,H,VS2,61.4,57.0,2522.0,5.71,5.75,3.52,31153
1.51,Very Good,J,VVS2,62.6,63.0,8550.0,7.24,7.29,4.55,31154
0.58,Ideal,G,VVS2,61.9,57.0,2245.0,5.36,5.33,3.31,31155
0.38,Ideal,I,SI1,61.8,54.0,593.0,4.66,4.7,2.89,31156
0.77,Ideal,I,VVS2,62.1,57.0,2824.0,5.84,5.86,3.63,31157
0.25,Premium,F,IF,61.1,58.0,576.0,4.08,4.1,2.5,31158
0.41,Ideal,G,VS2,62.5,54.0,827.0,4.75,4.78,2.98,31159
0.31,Premium,D,SI1,61.4,58.0,732.0,4.36,4.33,2.67,31160
0.3,Ideal,F,IF,61.8,56.0,886.0,4.29,4.32,2.66,31161
0.91,Premium,H,SI1,62.8,58.0,3669.0,6.16,6.13,3.86,31162
0.3,Very Good,E,VVS1,63.5,57.0,995.0,4.27,4.23,2.7,31163
0.5,Fair,E,SI1,65.1,58.0,1114.0,5.04,4.94,3.25,31164
0.99,Very Good,F,VS2,61.8,57.0,6094.0,6.37,6.39,3.94,31165
0.57,Ideal,H,SI2,61.5,55.0,1151.0,5.35,5.38,3.3,31166
0.32,Very Good,G,VS1,62.1,55.0,645.0,4.41,4.44,2.75,31167
1.11,Very Good,E,SI1,62.4,57.0,6563.0,6.58,6.6,4.11,31168
1.2,Premium,E,VS2,63.0,58.0,9139.0,6.75,6.71,4.24,31169
1.75,Very Good,D,SI2,60.7,57.0,12012.0,7.78,7.83,4.74,31170
0.5,Very Good,G,SI1,60.0,63.0,1197.0,5.06,5.1,3.05,31171
1.51,Premium,I,SI2,58.7,59.0,7292.0,7.53,7.49,4.41,31172
0.46,Very Good,E,VS1,60.3,59.2,1417.0,4.96,5.02,3.01,31173
0.9,Very Good,D,SI1,60.9,57.0,4438.0,6.22,6.26,3.8,31174
0.83,Ideal,D,SI2,62.0,55.0,3774.0,6.02,6.05,3.74,31175
0.3,Good,G,VVS2,62.6,58.0,678.0,4.25,4.28,2.67,31176
0.9,Ideal,G,VVS1,62.8,56.0,5978.0,6.12,6.18,3.86,31177
0.34,Premium,H,VS2,61.7,60.0,689.0,4.51,4.47,2.77,31178
0.42,Premium,F,VVS1,60.5,58.0,1389.0,4.84,4.81,2.92,31179
0.52,Very Good,F,VS2,60.0,61.5,1680.0,5.19,5.23,3.13,31180
0.41,Very Geod,D,SI2,63.1,54.0,818.0,4.75,4.72,2.99,31181
0.54,Ideal,H,VS1,61.2,55.0,1454.0,5.25,5.31,3.23,31182
0.54,Premium,F,VS2,58.9,59.0,1667.0,5.37,5.32,3.15,31183
0.71,Very Good,H,VVS1,62.7,57.0,2938.0,5.66,5.72,3.57,31184
0.4,Ideal,G,VVS2,62.3,54.0,931.0,4.75,4.78,2.97,31185
1.01,Ideal,H,SI1,62.2,58.0,4773.0,6.37,6.43,3.98,31186
0.3,Very Geod,G,SI1,61.4,57.0,447.0,4.31,4.35,2.66,31187
0.3,Premium,G,VS1,61.8,60.0,776.0,4.32,4.29,2.66,31188
0.8,Very Good,H,SI1,62.3,59.0,2670.0,5.95,6.0,3.72,31189
0.41,Good,E,VS2,63.1,64.0,910.0,4.63,4.66,2.93,31190
0.3,Ideal,H,VS1,62.1,57.0,507.0,4.27,4.3,2.66,31191
1.11,Ideal,H,VVS2,61.2,56.0,7136.0,6.74,6.7,4.11,31192
1.29,Ideal,D,I1,61.3,56.0,5065.0,6.99,7.05,4.3,31193
0.31,Premium,I,VS2,59.8,60.0,435.0,4.38,4.42,2.63,31194
0.51,Ideal,F,VVS2,61.7,56.0,2197.0,5.11,5.13,3.16,31195
0.5,Premium,G,VS1,62.5,58.0,1624.0,5.07,5.11,3.18,31196
0.33,Ideal,D,VS2,62.3,54.0,667.0,4.43,4.46,2.77,31197
0.53,Ideal,G,VS2,60.1,54.0,1607.0,5.31,5.3,3.19,31198
0.3,Ideal,G,VS2,61.4,54.0,675.0,4.36,4.31,2.66,31199
1.5,Ideal,E,SI1,62.0,55.0,11489.0,7.4,7.32,4.56,31200
1.04,Ideal,G,VS2,61.9,54.0,6809.0,6.53,6.56,4.05,31201
0.51,Premium,D,SI1,61.9,60.0,1642.0,5.15,5.12,3.18,31202
0.7,Very Good,F,SI1,62.3,58.0,2161.0,5.62,5.78,3.55,31203
2.1,Ideal,G,SI2,61.3,55.0,18312.0,8.19,8.25,5.04,31204
0.3,Ideal,D,SI1,62.0,56.0,709.0,4.34,4.3,2.68,31205
1.07,Ideal,G,VVS1,62.6,54.0,9276.0,6.58,6.5,4.1,31206
0.61,Premium,D,VS1,62.4,57.0,2207.0,5.46,5.44,3.4,31207
1.51,Ideal,I,SI1,61.8,56.0,10232.0,7.37,7.34,4.55,31208
1.52,Very Geod,J,VS2,63.5,58.0,7504.0,7.28,7.24,4.61,31209
0.42,Ideal,E,VS1,60.6,57.0,1177.0,4.84,4.86,2.94,31210
0.5,Very Good,F,VS1,58.8,60.0,1657.0,5.18,5.2,3.05,31211
1.26,Ideal,G,SI2,60.9,55.0,6046.0,7.05,7.0,4.28,31212
1.23,Ideal,I,VS1,61.1,57.0,7881.0,6.88,6.9,4.21,31213
0.38,Premium,H,VS1,61.6,58.0,766.0,4.65,4.7,2.88,31214
0.33,Premium,D,SI2,61.6,59.0,492.0,4.41,4.42,2.72,31215
0.31,Very Good,E,SI1,63.4,55.0,698.0,4.33,4.31,2.74,31216
0.9,Very Good,E,SI1,62.3,61.0,3868.0,6.12,6.17,3.83,31217
0.4,Premium,H,VS1,62.7,58.5,793.0,4.7,4.74,2.96,31218
0.52,Premium,E,SI2,61.8,54.0,1229.0,5.18,5.15,3.19,31219
0.41,Good,F,SI1,63.5,56.0,705.0,4.7,4.75,3.0,31220
0.5,Very Good,I,SI1,62.5,57.0,1035.0,5.06,5.09,3.17,31221
0.24,Very Geod,E,VVS1,62.2,59.0,552.0,3.99,4.02,2.49,31222
0.26,Good,H,VVS2,63.4,55.0,440.0,4.05,4.06,2.57,31223
0.52,Fair,F,SI2,56.3,59.0,975.0,5.41,5.35,3.03,31224
2.04,Very Good,J,VS1,62.6,58.0,14527.0,8.06,8.11,5.06,31225
0.39,Very Good,G,VS1,62.4,57.0,855.0,4.62,4.68,2.9,31226
0.86,Ideal,E,SI1,60.6,56.0,4228.0,6.16,6.18,3.74,31227
0.44,Ideal,G,VVS2,61.8,56.0,1155.0,4.94,4.9,3.04,31228
0.55,Ideal,I,SI1,61.3,56.0,1367.0,5.29,5.34,3.26,31229
1.0,Fair,I,VS1,64.0,49.0,3951.0,6.43,6.39,4.1,31230
1.3,Premium,F,SI1,61.4,59.0,8164.0,7.01,6.97,4.29,31231
1.34,Good,H,VS2,59.1,60.0,8109.0,7.15,7.19,4.24,31232
0.3,Very Good,H,SI1,58.7,63.0,393.0,4.32,4.37,2.55,31233
0.35,Ideal,D,SI1,61.6,56.0,644.0,4.49,4.53,2.78,31234
0.39,Ideal,E,VS1,62.2,55.0,948.0,4.67,4.7,2.91,31235
0.44,Ideal,J,VVS2,62.1,55.0,726.0,4.88,4.91,3.04,31236
1.02,Premium,H,SI1,62.0,60.0,4884.0,6.4,6.37,3.96,31237
0.31,Ideal,F,IF,62.3,57.0,1122.0,4.34,4.3,2.69,31238
0.7,Ideal,G,VS1,61.4,55.0,2573.0,5.74,5.69,3.51,31239
0.56,Premium,E,SI1,61.5,60.0,1755.0,5.27,5.3,3.25,31240
1.51,Ideal,J,VS1,61.8,59.0,8678.0,7.36,7.39,4.56,31241
0.32,Premium,G,SI1,62.5,58.0,612.0,4.43,4.4,2.76,31242
0.35,Ideal,J,VS1,61.5,56.0,478.0,4.56,4.58,2.81,31243
0.49,Very Good,D,VS2,64.0,53.0,1336.0,4.94,4.99,3.18,31244
0.4,Ideal,J,VVS2,62.5,53.0,662.0,4.74,4.79,2.98,31245
1.22,Very Geod,G,SI1,61.8,58.0,6656.0,6.82,6.88,4.23,31246
1.09,Very Good,E,SI2,63.1,58.0,3418.0,6.51,6.46,4.09,31247
1.0,Very Good,G,VS2,62.2,58.0,6743.0,6.35,6.39,3.96,31248
1.02,Ideal,G,SI1,60.5,59.0,4882.0,6.55,6.51,3.95,31249
2.17,Ideal,I,SI1,60.7,57.0,17747.0,8.38,8.42,5.1,31250
1.51,Good,H,SI2,59.9,64.0,7340.0,7.53,7.39,4.47,31251
0.63,Very Geod,H,VS2,61.2,59.2,1640.0,5.48,5.51,3.36,31252
0.5,Premium,D,VS2,61.1,58.0,1845.0,5.12,5.09,3.12,31253
0.54,Ideal,I,VS1,61.9,54.0,1216.0,5.24,5.29,3.26,31254
0.9,Very Good,I,VS2,63.3,58.0,3519.0,6.07,6.13,3.86,31255
1.01,Ideal,E,SI1,61.6,59.0,5590.0,6.43,6.4,3.95,31256
0.5,Ideal,E,SI1,61.9,55.0,1409.0,5.18,5.12,3.19,31257
0.9,Good,G,SI1,64.5,57.0,3615.0,6.04,6.09,3.91,31258
1.51,Very Good,G,VS1,62.9,58.0,13378.0,7.32,7.41,4.63,31259
0.24,Ideal,H,VVS2,61.5,57.0,504.0,4.0,4.03,2.47,31260
1.1,Very Good,G,SI2,63.4,56.0,4066.0,6.56,6.54,4.15,31261
1.51,Premium,H,VS2,61.5,58.0,10548.0,7.45,7.32,4.45,31262
1.82,Premium,H,VS2,61.6,60.0,14749.0,7.78,7.74,4.78,31263
1.5,Good,H,SI1,57.9,62.0,9324.0,7.55,7.48,4.35,31264
1.25,Ideal,G,VVS1,61.3,56.0,10996.0,6.95,6.98,4.28,31265
0.38,Ideal,H,IF,60.0,60.0,1064.0,4.71,4.76,2.84,31266
0.31,Ideal,D,SI1,62.6,57.0,571.0,4.3,4.33,2.7,31267
0.26,Ideal,E,VVS2,62.2,56.0,599.0,4.12,4.15,2.57,31268
0.74,Good,G,SI1,63.6,58.0,1865.0,5.73,5.71,3.64,31269
2.02,Premium,H,SI1,62.1,61.0,16985.0,8.06,7.99,4.98,31270
0.52,Premium,G,VS2,62.1,58.0,1577.0,5.18,5.15,3.21,31271
0.77,Very Geod,D,VS2,63.1,57.0,3428.0,5.86,5.83,3.69,31272
0.31,Very Good,G,VVS1,63.1,56.0,1046.0,4.35,4.33,2.74,31273
1.54,Very Good,I,VS2,62.2,58.0,8656.0,7.32,7.37,4.57,31274
1.2,Premium,I,SI1,61.1,58.0,5510.0,6.88,6.8,4.18,31275
0.4,Premium,F,SI1,61.2,58.0,945.0,4.74,4.71,2.89,31276
